INDEX,UNIQUE_INDEX
8726,0
77937,1
95970,3
8603,5
27764,6
84960,7
27757,11
86488,15
29977,19
50119,20
68825,21
9385,23
67749,29
48989,31
28893,38
27789,43
67141,46
8621,54
47876,55
84974,61
85074,64
8598,67
67285,70
30406,73
50588,87
10812,91
67115,95
69252,97
84691,115
85124,119
48095,120
17255,124
471,125
92695,140
57437,141
37296,142
57189,146
74965,179
3925,188
21224,190
41310,192
82032,193
85739,194
76209,198
58344,202
94042,205
66757,218
23576,219
62971,226
43640,229
61334,231
47484,237
97660,242
79480,247
67329,251
85067,257
48020,262
27921,265
47733,268
67271,271
85539,277
77479,278
95484,280
59545,281
823,283
17688,284
37734,288
17091,290
337,291
37129,297
27709,298
47805,306
67070,309
20225,313
2841,474
47458,496
29985,501
25496,502
50130,504
66731,565
40278,567
81556,570
64877,574
86142,630
27389,633
99916,643
45562,647
22412,649
85105,754
67318,758
42484,766
48069,778
27831,783
8753,898
67187,903
84664,909
27950,915
48966,916
47856,999
8422,1017
28870,1027
27769,1036
27552,1062
9362,1352
75124,1358
75072,1362
67339,1380
47623,1396
92867,1498
57285,1519
92807,1527
66910,1536
84632,1558
67125,1698
67726,1711
63938,1732
93825,1755
68497,1803
44609,2013
85116,2021
80492,2036
8768,2061
68478,2070
27986,2154
48085,2157
85016,2177
49724,2197
68453,2221
17141,2270
5792,2278
48039,2282
37181,2289
47927,2300
23632,4719
86117,4781
85766,4818
43696,4869
29604,4918
57333,5264
63028,5293
81160,5331
27996,5365
29627,5389
49749,5753
29646,5763
49768,5786
27974,5807
67357,5834
8776,6268
27984,6292
68063,6312
29209,6324
59993,6356
28014,6613
99499,6640
47707,6661
47678,6680
49314,6702
66962,6926
48081,6945
84964,6964
84938,6977
8607,7008
66995,7626
85114,7657
48112,7671
67273,7682
85080,7711
85069,7922
9710,7936
27606,7966
48119,7971
27923,7984
27632,8216
67327,8234
8491,8253
85145,8264
67293,8280
48022,8648
86547,8661
49268,8688
30034,8711
50182,8731
10479,8865
68885,8882
9664,8900
29163,8922
68018,8929
8784,9061
85138,9076
28004,9082
67349,9088
92988,9154
93664,10918
24585,10996
44656,11027
63985,11038
41921,11079
6442,11452
63946,11473
44617,11492
24548,11520
4301,11547
42047,11840
21962,11861
76281,11886
21837,11903
43938,11946
38030,12523
17984,12565
68015,12586
29160,12608
49265,12630
4195,12882
23872,12909
9661,12940
63270,12960
1065,12975
84955,13234
48680,13250
28572,13276
67452,13308
81424,13376
99776,13958
9082,13978
85303,14011
80546,14028
97724,14047
79542,14270
61350,14295
97672,14323
99079,14343
67039,14365
82038,14551
47759,14573
8526,14597
27671,14624
49397,14654
29290,15037
68142,15053
9792,15072
98846,15091
29479,15108
49589,15315
68325,15335
9977,15358
85989,15388
69054,15415
10629,15626
86710,15640
30205,15653
49150,15671
98782,15740
29048,16939
9546,16966
67902,16991
50367,17008
43088,17019
5256,17368
62459,17384
84848,17405
23020,17425
98066,17450
61662,17819
79825,17840
41909,17862
21828,17893
4188,17911
4450,18311
42205,18344
22131,18378
68023,18421
97699,18437
79517,18766
29168,18779
49273,18798
9669,18815
85746,18844
81061,19201
99390,19239
27666,19271
84912,19292
47750,19349
66982,19932
9529,19976
67886,20010
49133,20039
29031,20063
79620,20378
97812,20413
84863,20430
67766,20454
9403,20484
49008,20816
28912,20826
85565,20845
27622,20866
98711,20881
5234,21222
68095,21249
9741,21282
62438,21309
43066,21324
29241,21737
49346,21766
22998,21788
42824,21810
5012,21840
22751,22161
48864,22195
67621,22238
9260,22264
28763,22350
33591,23078
50217,23113
13723,23156
53377,23186
18644,23224
