INDEX,UNIQUE_INDEX
85935,0
94434,12048
94435,12134
51910,12194
51903,12245
62234,12308
83092,12359
51915,12426
94436,12459
85927,12510
62224,12562
51938,12619
94500,12688
51933,12748
20456,12791
71962,12844
51928,12900
85929,12957
20492,13012
51880,13068
51881,13115
51883,13160
51879,13221
94406,13262
20556,13307
94407,13350
71935,13402
71936,13443
51895,13495
51896,13535
94426,13574
94427,13625
83090,13669
85941,13714
80256,13751
62240,13793
20517,13842
51939,13883
20343,13911
51969,13960
51978,14005
51965,14044
51962,14074
51964,14117
71999,14152
51983,14184
20311,14223
20289,14263
51994,14292
51996,14322
85926,14356
51992,14390
51989,14425
72017,14464
62205,14489
94492,14519
80241,14555
80244,14590
94454,14617
94458,14645
51947,14669
51943,14695
71979,14732
71982,14758
51949,14780
51951,14806
20378,14835
62220,14860
51958,14880
80243,14904
94462,14921
71986,14935
71987,14963
71988,14978
51955,14999
71922,15027
62279,15059
71832,15087
62276,15109
51754,15134
80297,15144
20816,15163
80296,15186
20790,15198
51766,15213
71848,15226
51781,15239
62267,15256
71917,15273
80293,15292
94338,15308
62270,15322
94339,15340
51770,15353
51747,15371
51725,15384
51729,15392
20865,15410
94313,15436
51719,15452
62292,15464
85976,15488
51731,15499
62289,15508
71814,15520
20833,15532
80299,15541
71821,15553
51742,15566
51737,15577
80301,15590
71813,15607
85974,15618
62266,15633
62252,15645
62251,15664
51851,15679
94386,15690
51839,15697
51845,15712
94385,15724
51853,15735
51855,15745
85944,15756
51871,15764
71916,15774
71854,15786
71915,15797
51862,15805
71911,15817
71912,15829
71913,15836
71898,15844
51803,15851
51811,15858
71877,15864
51794,15874
51784,15882
20724,15889
80286,15902
51813,15908
62257,15913
71893,15925
51833,15931
71895,15942
71896,15948
51829,15954
71879,15958
71881,15968
51821,15973
71890,15982
52001,15988
80203,15995
52153,16001
83118,16006
80204,16009
80205,16016
52143,16020
83116,16027
72178,16032
52158,16037
52178,16044
72185,16049
52180,16055
72132,16059
52176,16063
62166,16065
52164,16070
19836,16081
52175,16086
52139,16090
72140,16096
80210,16100
80209,16101
72139,16104
72133,16105
52105,16108
72138,16112
72146,16113
52116,16114
52133,16117
80207,16120
94620,16122
80206,16127
52128,16132
19920,16139
80208,16144
52123,16148
19900,16151
72188,16153
52203,16156
52206,16160
19726,16167
52201,16172
72211,16175
19742,16177
72212,16179
80185,16180
52207,16182
19708,16186
19707,16188
19703,16190
72189,16191
52215,16193
62156,16194
52211,16197
19714,16200
80182,16205
52199,16207
52186,16210
72198,16212
52187,16215
