INDEX,UNIQUE_INDEX
7020,0
8410,1086
5627,1093
7430,1094
5633,1095
5637,1096
7019,1097
8417,1101
5613,1103
5612,1106
5596,1109
5616,1113
8419,1115
750,1116
749,1117
5594,1121
8398,1123
5692,1126
2068,1127
2069,1129
773,1131
2067,1134
5725,1137
5707,1141
5669,1143
5648,1144
7434,1145
5641,1147
765,1148
5657,1149
2078,1152
766,1156
5640,1157
5590,1158
1413,1160
2171,1162
2172,1165
2170,1166
8481,1167
5457,1169
2169,1171
1226,1173
8529,1176
8532,1181
8543,1182
8522,1183
2193,1184
8495,1185
8513,1186
723,1187
8476,1189
5533,1190
5530,1192
5519,1193
737,1194
5585,1196
5552,1199
5546,1201
5732,1202
5505,1204
5482,1205
7415,1207
2162,1208
2153,1210
1421,1211
2143,1212
7021,1213
732,1214
8375,1215
1439,1216
825,1217
8285,1220
826,1223
7458,1226
8282,1227
8283,1229
5845,1232
8297,1233
5826,1234
7013,1235
5828,1236
7454,1239
1213,1240
5835,1242
830,1243
2000,1244
1990,1245
1991,1246
5869,1247
8261,1248
1981,1249
846,1252
1986,1253
8545,1254
1993,1255
8280,1256
833,1257
832,1258
1440,1259
5858,1260
5856,1261
6987,1264
8268,1265
1216,1267
2047,1269
790,1272
789,1274
2046,1276
5778,1277
8348,1278
8350,1279
2049,1280
2054,1281
781,1282
5751,1283
8368,1284
8361,1285
2052,1286
784,1288
2035,1289
796,1292
5823,1293
2018,1294
5822,1295
2016,1296
7016,1297
8307,1298
8308,1299
5824,1300
2020,1301
2030,1302
5784,1303
8342,1305
5795,1307
8324,1308
5803,1309
801,1310
5821,1312
8546,1314
8814,1315
5131,1316
8800,1317
5132,1320
7395,1324
5134,1325
8786,1327
5117,1328
5088,1329
2381,1333
8835,1335
1237,1338
8819,1345
5111,1348
5110,1353
8782,1355
5135,1357
8732,1361
626,1365
8754,1367
2338,1371
8719,1373
630,1377
2335,1384
4980,1388
8769,1392
5155,1400
8780,1406
5137,1410
7396,1413
1387,1417
2344,1418
620,1422
5171,1428
597,1432
5013,1441
569,1451
8898,1460
5016,1470
7089,1485
8880,1498
8881,1508
5010,1521
561,1536
4987,1550
8937,1564
2427,1572
8908,1580
8909,1591
8925,1606
8877,1617
2413,1622
1239,1633
8848,1641
1240,1653
1238,1660
2387,1670
594,1678
5067,1688
2385,1696
7084,1701
5032,1709
8867,1715
7575,1722
5039,1728
7392,1735
5059,1744
5049,1754
8851,1762
1388,1771
679,1780
5368,1788
5361,1798
5384,1804
8617,1809
5391,1816
5388,1824
5359,1835
5330,1842
8633,1855
5325,1863
8630,1873
8625,1874
5353,1878
5331,1884
5396,1887
5407,1889
2198,1897
7069,1902
8567,1907
2197,1914
7411,1920
1409,1927
702,1937
2333,1946
5427,1952
2216,1962
8604,1972
5408,1986
2213,1997
2204,2001
1394,2013
8590,2033
8574,2046
5321,2063
5220,2074
2307,2085
5231,2091
2306,2094
2303,2105
7078,2115
5251,2129
2317,2143
2330,2152
5189,2166
8710,2175
2326,2180
2319,2188
1389,2197
8705,2204
2294,2210
5257,2219
5317,2226
5315,2233
5289,2245
8646,2257
668,2268
8642,2276
2257,2293
8639,2308
2271,2317
8672,2325
5265,2341
7264,2348
2281,2356
8665,2360
5273,2367
5268,2373
5284,2379
1980,2392
7795,2394
7553,2399
1052,2405
6843,2410
1055,2413
1669,2423
6442,2430
6436,2438
6413,2444
6411,2450
6400,2462
6846,2471
1489,2478
1048,2484
6425,2491
1699,2498
1058,2508
6528,2521
6539,2531
6535,2544
6540,2563
1073,2589
1631,2610
6568,2627
6518,2643
1656,2655
6502,2667
6486,2677
7556,2687
6517,2703
6513,2715
6503,2726
6477,2735
6381,2753
1011,2765
1738,2776
7855,2788
1014,2798
6304,2809
6305,2815
6886,2820
6287,2831
6284,2845
1004,2852
6279,2863
6285,2872
1009,2886
7864,2900
1740,2910
7851,2927
6308,2937
6357,2942
6333,2953
1724,2961
1034,2974
6363,2986
1717,2997
1036,3001
6585,3007
7838,3016
7847,3022
6321,3029
6309,3042
7846,3054
7843,3059
6322,3065
6857,3070
6325,3079
1078,3087
1557,3093
6732,3107
6720,3115
6733,3125
7573,3133
6762,3146
1547,3160
1560,3167
7562,3181
7561,3187
7660,3192
6709,3199
1129,3208
6714,3222
7644,3234
6765,3244
7574,3252
1517,3259
6812,3264
1521,3275
6814,3285
7579,3296
6818,3309
7580,3319
6278,3325
1522,3328
1144,3332
6781,3336
1507,3342
6782,3353
1148,3363
6800,3365
6790,3374
7595,3383
1118,3391
6595,3401
1090,3414
6597,3418
7718,3425
7717,3438
7716,3443
1093,3449
7722,3459
1081,3465
6586,3479
6842,3486
7723,3492
1085,3500
1084,3508
1083,3516
7715,3525
1096,3527
7689,3537
1583,3543
1595,3561
7679,3569
6841,3582
7665,3592
1499,3599
7661,3606
1597,3612
7711,3623
7713,3633
1498,3647
6618,3654
6622,3661
1103,3668
1102,3672
1602,3680
6277,3687
895,3692
7485,3702
8099,3711
6034,3719
6036,3727
6053,3743
7489,3749
8105,3756
1915,3757
7481,3762
1919,3766
6005,3775
6017,3783
1905,3789
891,3801
1882,3810
1879,3818
6100,3825
8060,3831
7506,3837
8056,3848
1852,3856
921,3863
920,3876
1978,3895
1861,3901
7494,3907
6070,3915
6060,3921
8072,3933
1867,3943
6073,3954
8069,3964
6095,3971
6941,3982
8221,3990
8219,3997
860,4005
1949,4011
7468,4017
1200,4025
6951,4034
7464,4041
5885,4046
8246,4054
1977,4063
5887,4069
6957,4077
5910,4085
1969,4093
8197,4105
1944,4111
1197,4120
8146,4126
8147,4135
7470,4145
6943,4159
