INDEX,UNIQUE_INDEX
921,0
885,216
920,217
891,218
895,219
930,220
983,221
933,223
949,224
935,225
942,226
874,228
825,230
826,231
801,232
790,233
796,236
830,237
871,238
860,239
846,240
996,241
832,242
833,243
998,244
1090,246
1093,247
1085,248
1083,249
1084,250
1096,251
1144,252
1129,254
1118,255
789,257
1102,258
1103,259
1081,260
1014,261
1034,262
1011,263
1004,264
1009,265
1036,266
1073,267
1058,268
1055,269
1078,270
1048,271
1052,272
784,273
380,274
382,275
350,276
329,277
342,278
387,279
481,280
472,281
468,282
206,283
457,284
465,285
328,288
223,289
245,290
218,291
214,292
217,294
261,295
313,297
312,298
310,300
320,301
294,302
299,304
495,308
732,310
737,316
723,317
679,320
702,322
749,324
781,326
773,328
766,334
498,337
750,338
765,341
668,342
531,343
555,344
524,345
503,347
509,348
561,350
626,351
620,354
597,355
630,357
569,358
594,360
1148,361
1779,363
1760,364
1773,365
1762,366
1769,367
1786,369
1829,370
1798,374
1814,377
1811,382
1812,385
1754,387
1669,390
1699,395
1656,398
1602,401
1631,402
1717,404
1751,406
1749,407
1740,409
1844,412
1724,414
1738,418
1846,421
1977,422
1978,424
1969,426
1944,428
1949,430
1980,432
1993,436
1991,438
1990,441
1597,444
1981,445
1986,449
1934,458
1852,461
1861,463
1851,464
1847,465
1849,468
1867,469
1919,470
1915,471
1905,473
1932,474
1879,475
1882,478
1595,480
1268,482
1269,484
1265,485
1248,486
1258,488
1270,489
1335,490
1330,497
1300,501
1181,506
1271,510
1288,520
1240,523
1198,527
1199,533
1197,536
1185,540
1186,544
1200,547
1238,550
1237,554
1226,555
1239,557
1213,560
1216,564
1345,571
1507,573
1517,574
1499,575
1489,577
1498,579
1521,580
1583,581
1560,583
1557,586
1363,589
1522,590
1547,592
1467,596
1387,599
1388,602
1378,605
1367,606
1371,607
1389,611
1439,613
1421,615
1413,618
1440,620
1394,621
1409,624
999,625
63,629
55,630
95,633
2,636
161,637
202,638
94,640
92,643
36,644
34,646
1123,650
655,652
1482,654
267,659
443,660
1894,661
9,664
1708,665
1120,666
332,670
1892,673
912,674
1331,675
1471,676
1126,679
325,681
1950,684
1540,686
1548,687
1726,691
1115,693
658,696
32,698
1953,699
1924,700
1857,703
1928,707
330,708
1900,710
1551,713
1324,715
1956,719
1781,720
1469,722
338,723
1926,724
1927,727
326,730
1533,732
1729,734
1352,736
1343,739
1790,742
336,743
334,746
1947,750
425,752
1534,753
331,757
1945,760
1718,761
1777,763
1680,764
1677,766
1678,767
1885,768
1872,771
1693,775
1695,778
1888,779
1675,783
273,785
1134,787
38,788
1672,792
292,794
29,798
